"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-04",,"89","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-05",,"86","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-06",,"94","76"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-07",,"87","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-08",,"86","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-09",,"84","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-10",,"88","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-11",,"81","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-12",,"86","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-13",,"87","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-14",,"87","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-15",,"83","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-16",,"86","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-17",,"89","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-18",,"93","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-19",,"94","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-20",,"83","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-21",,"86","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-22",,"86","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-23",,"86","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-24",,"89","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-25",,"92","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-26",,"82","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-27",,"79","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-28",,"75","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-29",,"78","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-30",,"90","71"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-08-31",,"89","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-01",,"89","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-02",,"92","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-03",,"95","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-04",,"95","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-05",,"90","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-06",,"78","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-07",,"85","66"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-08",,"87","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-09",,"81","72"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-10",,"79","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-11",,"80","68"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-12",,"81","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-13",,"93","74"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-14",,"92","75"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-15",,"86","73"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-16",,"76","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-17",,"79","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-18",,"83","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-19",,"74","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-20",,"75","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-21",,"82","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-22",,"83","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-23",,"76","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-24",,"74","57"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-25",,"66","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-26",,"73","62"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-27",,"80","70"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-28",,"80","69"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-29",,"78","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-09-30",,"75","61"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-01",,"74","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-02",,"68","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-03",,"75","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-04",,"74","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-05",,"76","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-06",,"71","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-07",,"67","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-08",,"70","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-09",,"79","65"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-10",,"79","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-11",,"77","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-12",,"78","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-13",,"82","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-14",,"81","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-15",,"82","67"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-16",,"82","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-17",,"63","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-18",,"61","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-19",,"59","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-20",,"62","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-21",,"65","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-22",,"57","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-23",,"58","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-24",,"57","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-25",,"68","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-26",,"63","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-27",,"53","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-28",,"51","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-29",,"52","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-30",,"54","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-10-31",,"62","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-01",,"74","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-02",,"57","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-03",,"58","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-04",,"59","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-05",,"68","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-06",,"67","58"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-07",,"70","54"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-08",,"67","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-09",,"60","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-10",,"52","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-11",,"50","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-12",,"50","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-13",,"52","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-14",,"57","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-15",,"74","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-16",,"52","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-17",,"47","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-18",,"40","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-19",,"40","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-20",,"47","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-21",,"40","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-22",,"37","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-23",,"42","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-24",,"53","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-25",,"48","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-26",,"45","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-27",,"49","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-28",,"48","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-29",,"49","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-11-30",,"45","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-01",,"50","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-02",,"46","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-03",,"46","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-04",,"53","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-05",,"41","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-06",,"36","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-07",,"35","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-08",,"33","22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-09",,"49","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-10",,"66","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-11",,"56","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-12",,"44","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-13",,"38","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-14",,"48","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-15",,"67","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-16",,"55","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-17",,"47","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-18",,"43","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-19",,"47","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-20",,"41","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-21",,"44","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-22",,"28","16"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-23",,"35","17"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-24",,"57","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-25",,"58","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-26",,"41","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-27",,"59","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-28",,"70","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-29",,"51","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-30",,"54","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2008-12-31",,"47","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-01",,"34","23"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-02",,"43","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-03",,"47","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-04",,"45","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-05",,"51","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-06",,"41","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-07",,"42","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-08",,"42","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-09",,"39","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-10",,"40","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-11",,"40","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-12",,"40","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-13",,"39","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-14",,"35","22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-15",,"29","17"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-16",,"18","11"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-17",,"27","8"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-18",,"37","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-19",,"36","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-20",,"30","19"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-21",,"34","18"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-22",,"41","19"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-23",,"51","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-24",,"50","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-25",,"34","20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-26",,"31","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-27",,"30","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-28",,"43","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-29",,"38","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-30",,"43","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-01-31",,"36","22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-01",,"61","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-02",,"57","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-03",,"42","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-04",,"36","23"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-05",,"26","15"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-06",,"42","17"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-07",,"59","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-08",,"67","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-09",,"52","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-10",,"59","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-11",,"72","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-12",,"60","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-13",,"51","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-14",,"48","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-15",,"43","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-16",,"41","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-17",,"42","26"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-18",,"49","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-19",,"50","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-20",,"39","23"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-21",,"45","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-22",,"42","30"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-23",,"37","25"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-24",,"39","22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-25",,"50","24"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-26",,"57","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-27",,"66","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-02-28",,"55","33"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-01",,"38","31"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-02",,"31","19"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-03",,"29","14"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-04",,"38","19"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-05",,"50","27"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-06",,"64","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-07",,"71","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-08",,"74","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-09",,"68","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-10",,"49","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-11",,"73","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-12",,"49","37"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-13",,"42","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-14",,"45","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-15",,"44","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-16",,"49","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-17",,"53","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-18",,"62","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-19",,"59","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-20",,"49","32"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-21",,"51","29"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-22",,"62","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-23",,"52","35"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-24",,"50","28"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-25",,"51","34"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-26",,"50","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-27",,"62","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-28",,"52","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-29",,"76","48"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-30",,"58","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-03-31",,"61","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-01",,"61","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-02",,"59","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-03",,"73","56"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-04",,"66","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-05",,"69","44"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-06",,"63","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-07",,"49","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-08",,"56","36"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-09",,"63","41"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-10",,"75","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-11",,"60","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-12",,"56","38"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-13",,"54","39"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-14",,"50","45"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-15",,"50","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-16",,"65","40"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-17",,"72","42"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-18",,"78","47"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-19",,"75","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-20",,"60","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-21",,"68","49"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-22",,"59","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-23",,"63","46"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-24",,"75","43"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-25",,"87","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-26",,"92","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-27",,"88","63"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-28",,"84","64"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-29",,"72","51"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-04-30",,"62","50"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-05-01",,"77","59"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-05-02",,"69","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-05-03",,"61","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-05-04",,"56","53"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-05-05",,"60","52"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-05-06",,"65","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-05-07",,"72","60"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-05-08",,"76","55"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2009-05-09",,"86","62"
